agency_name,agency_abbrev,agency_type,subagency_name,subagency_abbrev,url,used_by,used_by_category,used_by_fte,dataset_name,dataset_url
Multiple state data sources,,State,General,,,TrueCar,Transportation,201-500,uses state vehicle-registration offices data,
Multiple state data sources,,State,General,,,Avalara,Finance & Investment,"501-1,000",,
Multiple state data sources,,State,General,,,BaleFire Global,Data/Technology,1-10,,
Multiple state data sources,,State,General,,,Think Computer Corporation,Business & Legal Services,1-10,,
Multiple state data sources,,State,General,,,OptumInsight,Healthcare,"10,001+",,
Multiple state data sources,,State,General,,,R R Donnelley,Business & Legal Services,"10,001+",,
Multiple state data sources,,State,General,,,FindTheBest.com,Lifestyle & Consumer,51-200,,
Multiple state data sources,,State,General,,,Social Health Insights,Healthcare,1-10,,
Multiple state data sources,,State,General,,,TransparaGov,Governance,11-50,,
Multiple state data sources,,State,General,,,"FirstPoint, Inc.",Business & Legal Services,51-200,,
Multiple state data sources,,State,General,,,Munetrix,Governance,1-10,,
Multiple state data sources,,State,General,,,Construction Monitor LLC,Housing/Real Estate,11-50,,
Multiple state data sources,,State,General,,,OpenGov,Governance,11-50,,
Multiple state data sources,,State,General,,,SmartProcure,Governance,11-50,,
Multiple state data sources,,State,General,,,OnDeck,Finance & Investment,201-500,,
Multiple state data sources,,State,General,,,CGI,Business & Legal Services,"10,001+",,
Multiple state data sources,,State,General,,,Socrata,Data/Technology,51-200,,
Multiple federal data sources,,Federal,General,,,ASC Partners,Business & Legal Services,1-10,ASC works with Congressional Quarterly to bring the text of government efforts to address the financial crisis.,
Multiple federal data sources,,Federal,General,,,LegiStorm,Governance,1-10,Uses U.S. House and Senate public records.,
Multiple federal data sources,,Federal,General,,,Level One Technologies,Data/Technology,1-10,"Provides Parrascope, software to help schools track relevant federal spending.",
Multiple federal data sources,,Federal,General,,,Think Computer Corporation,Business & Legal Services,1-10,United States Supreme Court,
Multiple federal data sources,,Federal,General,,,Think Computer Corporation,Business & Legal Services,1-10,Government Printing Office (GPO),
Multiple federal data sources,,Federal,General,,,Way Better Patents,Business & Legal Services,1-10,USPS,
Multiple federal data sources,,Federal,General,,,Palantir Technologies,Data/Technology,"501-1,000",Uses datasets from data.gov,
Multiple federal data sources,,Federal,General,,,Quandl,Data/Technology,1-10,Uses all 24 US Bureaus and Agencies sources,
Multiple federal data sources,,Federal,General,,,NuCivic,Governance,11-50,Open Puerto Rico,http://abrepr.org/es/find-data
Multiple federal data sources,,Federal,General,,,IVES Group Inc,Data/Technology,11-50,Public Company Accounting Oversight Board (PCAOB),http://pcaobus.org/inspections/reports/pages/default.aspx
Multiple federal data sources,,Federal,General,,,Social Health Insights,Healthcare,1-10,USAspending.gov,http://usaspending.gov/
Multiple federal data sources,,Federal,General,,,Social Health Insights,Healthcare,1-10,FedBizOpps.gov,http://fbo.gov/
Multiple federal data sources,,Federal,General,,,Social Health Insights,Healthcare,1-10,Campaign Contribution and Lobbying Report,http://data.influenceexplorer.com/#
Multiple federal data sources,,Federal,General,,,POPVOX,Governance,1-10,Bills in Congress,Thomas.gov
Multiple federal data sources,,Federal,General,,,Copyright Clearance Center,Business & Legal Services,201-500,Library of Congress: US Copyright Office,
Multiple federal data sources,,Federal,General,,,Adaptive,Business & Legal Services,11-50,,
Multiple federal data sources,,Federal,General,,,Fidelity Investments,Finance & Investment,"10,001+",,
Multiple federal data sources,,Federal,General,,,BaleFire Global,Data/Technology,1-10,,
Multiple federal data sources,,Federal,General,,,Merrill Lynch,Finance & Investment,"10,001+",,
Multiple federal data sources,,Federal,General,,,OptumInsight,Healthcare,"10,001+",,
Multiple federal data sources,,Federal,General,,,OSIsoft,Data/Technology,"501-1,000",,
Multiple federal data sources,,Federal,General,,,R R Donnelley,Business & Legal Services,"10,001+",,
Multiple federal data sources,,Federal,General,,,T. Rowe Price,Finance & Investment,NA,,
Multiple federal data sources,,Federal,General,,,Zurich Insurance (Risk Room),Insurance,"10,001+",,
Multiple federal data sources,,Federal,General,,,McGraw Hill Financial,Finance & Investment,"10,001+",,
Multiple federal data sources,,Federal,General,,,FindTheBest.com,Lifestyle & Consumer,51-200,,
Multiple federal data sources,,Federal,General,,,Innography,Business & Legal Services,51-200,,
Multiple federal data sources,,Federal,General,,,Knowledge Agency,Research & Consulting,NA,,
Multiple federal data sources,,Federal,General,,,RAND Corporation,Research & Consulting,"1,001-5,000",,
Multiple federal data sources,,Federal,General,,,TopCoder,Data/Technology,51-200,,
Multiple federal data sources,,Federal,General,,,"FirstPoint, Inc.",Business & Legal Services,51-200,,
Multiple federal data sources,,Federal,General,,,Civic Impulse LLC,Governance,1-10,,
Multiple federal data sources,,Federal,General,,,"3 Round Stones, Inc.",Data/Technology,1-10,,
Multiple federal data sources,,Federal,General,,,PIXIA Corp,Data/Technology,51-200,,
Multiple federal data sources,,Federal,General,,,(Leg)Cyte,Governance,NA,,
Multiple federal data sources,,Federal,General,,,SmartProcure,Governance,11-50,,
Multiple federal data sources,,Federal,General,,,CGI,Business & Legal Services,"10,001+",,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,Apextech LLC,Data/Technology,11-50,Accounting and Budgeting Data,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,Apextech LLC,Data/Technology,11-50,US Department of Defense Accounting and Budgeting Data,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,Informatica,Data/Technology,"1,001-5,000",Uses data from the intelligence community from state and local governments,
Department of Defense,DOD,Federal,Army Corps of Engineers,ACE,http://catalog.data.gov/organization/usace-army-mil,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Defense,DOD,Federal,Defense Logistics Agency,DLA,http://catalog.data.gov/organization/dla-mil,Vital Axiom | Niinja,Data/Technology,1-10,,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,HealthMap,Healthcare,11-50,,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,Booz Allen Hamilton,Research & Consulting,"10,001+",,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,Enigma.io,Data/Technology,11-50,,
Department of Defense,DOD,Federal,General,,http://catalog.data.gov/organization/usace-army-mil,"VisualDoD, LLC",Aerospace and Defense,1-10,,
New York,NY,State,New York State Data Center,SDC,http://esd.ny.gov/NYSDataCenter.html,Revaluate,"Housing/Real Estate,",1-10,Waste Management Transfer Stations,https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3
New York,NY,State,New York State Data Center,SDC,http://esd.ny.gov/NYSDataCenter.html,Revaluate,"Housing/Real Estate,",1-10,Active Liquor Licences,https://data.ny.gov/Economic-Development/Liquor-Authority-Quarterly-List-of-Active-Licenses/hrvs-fxs2
New York,NY,State,New York State Data Center,SDC,http://esd.ny.gov/NYSDataCenter.html,Revaluate,"Housing/Real Estate,",1-10,Radon Test Results,https://health.data.ny.gov/Health/Radon-Test-Results-1st-Floor-by-County-Map/k2xw-i959
New York,NY,State,New York State Data Center,SDC,http://esd.ny.gov/NYSDataCenter.html,Revaluate,"Housing/Real Estate,",1-10,Typical Utility Bill Information,https://data.ny.gov/Energy-Environment/Typical-Utility-Bill-Information-Electric-Beginnin/87qg-62za
New York,NY,State,New York State Data Center,SDC,http://esd.ny.gov/NYSDataCenter.html,Revaluate,"Housing/Real Estate,",1-10,Manufactured Home Park Registrations,https://data.ny.gov/Economic-Development/Manufactured-Home-Park-Registrations/sxi2-m23m
New York,NY,State,NY Department of Health,DOH,https://health.data.ny.gov/,STILLWATER SUPERCOMPUTING INC,Research & Consulting,11-50,,
New York,NY,State,General,,https://data.ny.gov/,"Ontodia, Inc",Data/Technology,1-10,,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,"Ontodia, Inc",Data/Technology,1-10,NYC open data,https://data.cityofnewyork.us/
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,PLUTO,www.zonerapp.com
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,NYC ACRIS,http://a836-acris.nyc.gov/CP/
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Office of City Planning,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Department of Buildings,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Department of Finance,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Fire Department,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Department of Transportation,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Zoner,Housing/Real Estate,1-10,New York City Office of Digital Information and Technology,
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,311,https://nycopendata.socrata.com/Social-Services/311-Service-Requests-from-2010-to-Present/erm2-nwe9
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,DOB Complaints,https://data.cityofnewyork.us/Housing-Development/DOB-Complaints-Received/eabe-havv
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,HPD Violations,https://data.cityofnewyork.us/Housing-Development/Housing-Maintenance-Code-Violations/wvxf-dwi5
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,Housing Litigation,https://data.cityofnewyork.us/Housing-Development/Housing-Litigations/59kj-x8nc
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,Restaurant Inspections,https://data.cityofnewyork.us/Health/DOHMH-New-York-City-Restaurant-Inspection-Results/xx67-kt59
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,Integrated Property Information System,https://data.cityofnewyork.us/Housing-Development/IPIS-Integrated-Property-Information-System-/n5mv-nfpy
New York City,NYC,City/County,General,,http://www.nyc.gov/data/,Revaluate,"Housing/Real Estate,",1-10,Oil Boilers,https://data.cityofnewyork.us/Housing-Development/Oil-Boilers-Detailed-Fuel-Consumption-and-Building/jfzu-yy6n
